Sector;Empresa;Simbolo;Fecha;Apertura;MaximoDiario;MinimoDiario;Volumen;Cierre
REAL ESTATE;CRESUD SA;CRES;20/10/2021;110;115,5;109,1;243526;111,7
REAL ESTATE;CRESUD SA;CRES;19/10/2021;111;112;109;241350;110,8
REAL ESTATE;CRESUD SA;CRES;18/10/2021;107,25;111;107,25;285144;107,95
REAL ESTATE;CRESUD SA;CRES;15/10/2021;106,2;108;106,2;302710;105
REAL ESTATE;CRESUD SA;CRES;14/10/2021;99,75;105,2;99,75;396037;99,55
REAL ESTATE;CRESUD SA;CRES;13/10/2021;99,8;100,1;97;67125;100,95
REAL ESTATE;CRESUD SA;CRES;12/10/2021;98;104;98;143855;97,9
REAL ESTATE;CRESUD SA;CRES;11/10/2021;97,4;98,1;95;251551;98,1
REAL ESTATE;CRESUD SA;CRES;10/10/2021;97,4;98,1;95;251551;98,1
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;15/08/2023;8875;9098;8501;28727;8814,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;14/08/2023;8800;8899,5;8050;19940;9104
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;11/08/2023;8990;9200;8900;6723;8987,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;10/08/2023;9000;9009;8800,5;3378;8871
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;09/08/2023;8960;9100;8655;6785;8956,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;08/08/2023;8900;9100;8831;9021;8958
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;07/08/2023;9159;9160;8850;7299;9159,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;04/08/2023;9160,5;9240;8950;4007;9155
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;03/08/2023;9135;9278;9000;3890;9142
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;02/08/2023;9550;9550;9050;6049;9483,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;01/08/2023;9585;9650;9355;3700;9578
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;31/07/2023;9781;9800;9510;4529;9780,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;28/07/2023;9597,5;9875,5;9597,5;3613;9597,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;27/07/2023;9700;9962;9401,5;3664;9719,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;26/07/2023;9941;10070;9545;5984;9940
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;25/07/2023;9978,5;10050;9576;3888;9980
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;24/07/2023;9963;10300;9853;8530;9852,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;21/07/2023;9275;9950;9006;13644;9274,5
CONSUMO DISCRECIONAL;MIRGOR SA ;MIRG;20/07/2023;9079,5;9293,5;8905,5;9457;9081
